UniqueID	UniqueID2	ID_Name	BamFileName	NCBI_ID	SampleID	Species	Categorize	PINO.
PLS6109	PL216109	P216Pima S-1	SRS705662	SRS705662	Pima S-1	AD2	Cultivar	
PLS6110	PL216110	P216Pima S-2	SRS705663	SRS705663	Pima S-2	AD2	Cultivar	
PLS6111	PL216111	P216Pima S-4	SRS705664	SRS705664	Pima S-4	AD2	Cultivar	
PLS6112	PL226112	P226Seabrook	SRR1580747	SRS705665	Seabrook	AD2	Wild	PI608348 
PLS6113	PL226113	P226Yuma	SRR1580748	SRS705666	Yuma	AD2	Wild	PI528379 
PLS6114	PL226114	P226Sudan changrongmian 	SRS705667	SRS705667	Sudan changrongmian 	AD2	Wild	
PLS6115	PL226115	P226Huadonghaidaomian	SRS705668	SRS705668	Huadonghaidaomian	AD2	Wild	
PLS6116	PL226116	P226West of Andes	SRS705669	SRS705669	West of Andes	AD2	Wild	
PLS6117	PL216117	P216Changrong 3#	SRS705670	SRS705670	Changrong 3#	AD2	Cultivar	
PLS6118	PL216118	P216Changrong 5#	SRS705671	SRS705671	Changrong 5#	AD2	Cultivar	
PLS6119	PL216119	P216Hai7124	SRS705672	SRS705672	Hai7124	AD2	Cultivar	
PLS6120	PL216120	P216Hai 92-138	SRS705673	SRS705673	Hai 92-138	AD2	Cultivar	
PLS6121	PL216121	P216JunH1	SRS705674	SRS705674	JunH1	AD2	Cultivar	
PLS6122	PL216122	P216Shengli 1#	SRS705675	SRS705675	Shengli 1#	AD2	Cultivar	
PLS6123	PL216123	P216Tuhai 2#	SRR1580767	SRS705676	Tuhai 2#	AD2	Cultivar	
PLS6124	PL216124	P216Yuejin 1#	SRR1580768	SRS705677	Yuejin 1#	AD2	Cultivar	
PLS6125	PL226125	P226Yunnan 8040-2	SRR1580769	SRS705678	Yunnan 8040-2	AD2	Wild	
PLS6126	PL216126	P216Xinhai 3#	SRS705679	SRS705679	Xinhai 3#	AD2	Cultivar	
PLS6127	PL216127	P216Xinhai 5#	SRS705680	SRS705680	Xinhai 5#	AD2	Cultivar	
PLS6128	PL216128	P216Xinhai 10#	SRS705681	SRS705681	Xinhai 10#	AD2	Cultivar	
PLS6129	PL216129	P216Xinhai 11#	SRS705682	SRS705682	Xinhai 11#	AD2	Cultivar	
PLS6130	PL216130	P216Xinhai 13#	SRS705683	SRS705683	Xinhai 13#	AD2	Cultivar	
PLS6131	PL216131	P216Xinhai 16#	SRS705684	SRS705684	Xinhai 16#	AD2	Cultivar	
PLS6132	PL216132	P216Xinhai 21#	SRS705685	SRS705685	Xinhai 21#	AD2	Cultivar	
PLS6133	PL216133	P216Xinhai 25#	SRS705686	SRS705686	Xinhai 25#	AD2	Cultivar	
PLS6134	PL216134	P216Xinhai 29#	SRS705687	SRS705687	Xinhai 29#	AD2	Cultivar	
PLS6135	PL216135	P216Xinhai 2#	SRS705688	SRS705688	Xinhai 2#	AD2	Cultivar	
PLS6136	PL216136	P216Xinhai 33#	SRS705689	SRS705689	Xinhai 33#	AD2	Cultivar	
PLS6137	PL226137	P226Tanguis	SRR1580795	SRS705690	Tanguis	AD2	Wild	PI203568 
PLS6138	PL226138	P226G. purpurascens	SRS705691	SRS705691	G. purpurascens	AD2	Wild	
PLS6139	PL226139	P226Kaiyuanlianhemumian	SRS705692	SRS705692	Kaiyuanlianhemumian	AD2	Wild	
PLS6140	PL226140	P226Kaiyuanlihemumian	SRS705693	SRS705693	Kaiyuanlihemumian	AD2	Wild	
PLS6141	PL226141	P226Alabolihemumian	SRS705694	SRS705694	Alabolihemumian	AD2	Wild	
PLS6142	PL226142	P226Yuanmoulihemumian	SRS705695	SRS705695	Yuanmoulihemumian	AD2	Wild	
PLS6143	PL506143	P506G. darwinii	SRS705696	SRS705696	G. darwinii	AD5		
PLS6144	PL406144	P406G. mustelinum	SRR1580808	SRS705697	G. mustelinum	AD4		
PLS6145	PL306145	P306G. tomentosum	SRS705698	SRS705698	G. tomentosum	AD3		
PLS6146	PL006146	P006Thespesia	SRS705699	SRS705699	Thespesia populneoides (Roxb.) Kostel	Thespesia		
PLS7001	PL117001	P117N73DeltapineNGF	SRS2168237	SRS2168237	N73DeltapineNGF	AD1	Cultivar	
PLS7002	PL117002	P117Miscot7803-52	SRS2168238	SRS2168238	Miscot7803-52	AD1	Cultivar	
PLS7003	PL117003	P117J02-247	SRS2168239	SRS2168239	J02-247	AD1	Cultivar	
PLS7004	PL117004	P117JiA-7-8_33xi	SRS2168240	SRS2168240	JiA-7-8_33xi	AD1	Cultivar	
PLS7005	PL117005	P117CIR17	SRS2168241	SRS2168241	CIR17	AD1	Cultivar	
PLS7006	PL117006	P117Mei28114-313	SRS2168242	SRS2168242	Mei28114-313	AD1	Cultivar	
PLS7007	PL117007	P117Arcot402bne	SRS2168243	SRS2168243	Arcot402bne	AD1	Cultivar	
PLS7008	PL117008	P117Suyuan04-129	SRS2168244	SRS2168244	Suyuan04-129	AD1	Cultivar	
PLS7009	PL117009	P117Han8901	SRS2168245	SRS2168245	Han8901	AD1	Cultivar	
PLS7010	PL117010	P117Zhong870203	SRS2168246	SRS2168246	Zhong870203	AD1	Cultivar	
PLS7011	PL117011	P117Sichang2xi	SRS2168247	SRS2168247	Sichang2xi	AD1	Cultivar	
PLS7012	PL117012	P117Yun3060	SRS2168248	SRS2168248	Yun3060	AD1	Cultivar	
PLS7013	PL117013	P117Acala1517-2	SRS2168249	SRS2168249	Acala1517-2	AD1	Cultivar	
PLS7014	PL117014	P117Yun92kang124	SRS2168250	SRS2168250	Yun92kang124	AD1	Cultivar	
PLS7015	PL117015	P117Zhong31	SRS2168251	SRS2168251	Zhong31	AD1	Cultivar	
PLS7016	PL117016	P117Qik	SRS2168276	SRS2168276	Qik	AD1	Cultivar	
PLS7017	PL117017	P117Lu21	SRS2168252	SRS2168252	Lu21	AD1	Cultivar	
PLS7018	PL117018	P117Zhong5913-2	SRS2168253	SRS2168253	Zhong5913-2	AD1	Cultivar	
PLS7019	PL117019	P117Jinkang157	SRS2168254	SRS2168254	Jinkang157	AD1	Cultivar	
PLS7020	PL117020	P117Huaimian4	SRS2168255	SRS2168255	Huaimian4	AD1	Cultivar	
PLS7021	PL117021	P117ZhongzhiBD13	SRS2168256	SRS2168256	ZhongzhiBD13	AD1	Cultivar	
PLS7022	PL117022	P117Zhong961716	SRS2168257	SRS2168257	Zhong961716	AD1	Cultivar	
PLS7023	PL117023	P117DP2156	SRS2168258	SRS2168258	DP2156	AD1	Cultivar	
PLS7024	PL117024	P117Ji91-33	SRS2168259	SRS2168259	Ji91-33	AD1	Cultivar	
PLS7025	PL117025	P117CIR32	SRS2168260	SRS2168260	CIR32	AD1	Cultivar	
PLS7026	PL117026	P117Kuke310-5110	SRS2168261	SRS2168261	Kuke310-5110	AD1	Cultivar	
PLS7027	PL117027	P117Xuzhou261	SRS2168262	SRS2168262	Xuzhou261	AD1	Cultivar	
PLS7028	PL117028	P117Bu3363	SRS2168263	SRS2168263	Bu3363	AD1	Cultivar	
PLS7029	PL117029	P117Si168	SRS2168264	SRS2168264	Si168	AD1	Cultivar	
PLS7030	PL117030	P117Anjiyan6	SRS2168265	SRS2168265	Anjiyan6	AD1	Cultivar	
PLS7031	PL117031	P117GP70	SRS2168266	SRS2168266	GP70	AD1	Cultivar	
PLS7032	PL117032	P117Dataomian	SRS2168267	SRS2168267	Dataomian	AD1	Cultivar	
PLS7033	PL117033	P117Xuzhou244	SRS2168268	SRS2168268	Xuzhou244	AD1	Cultivar	
PLS7034	PL117034	P117Lumian11	SRS2168269	SRS2168269	Lumian11	AD1	Cultivar	
PLS7035	PL117035	P117Shannong3	SRS2168270	SRS2168270	Shannong3	AD1	Cultivar	
PLS7036	PL117036	P117DP410B	SRS2168271	SRS2168271	DP410B	AD1	Cultivar	
PLS7037	PL117037	P117Zhong521	SRS2168272	SRS2168272	Zhong521	AD1	Cultivar	
PLS7038	PL117038	P117Zisemeimian	SRS2168273	SRS2168273	Zisemeimian	AD1	Cultivar	
PLS7039	PL117039	P117Zhongyuan9116	SRS2168274	SRS2168274	Zhongyuan9116	AD1	Cultivar	
PLS7040	PL117040	P11786-1	SRS2168275	SRS2168275	86-1	AD1	Cultivar	
PLS7041	PL117041	P117Jizi123	SRS2168277	SRS2168277	Jizi123	AD1	Cultivar	
PLS7042	PL117042	P117Sulianmian21xi	SRS2168278	SRS2168278	Sulianmian21xi	AD1	Cultivar	
PLS7043	PL117043	P117Zhongyuan9115	SRS2168279	SRS2168279	Zhongyuan9115	AD1	Cultivar	
PLS7044	PL117044	P117Changkangmian	SRS2168281	SRS2168281	Changkangmian	AD1	Cultivar	
PLS7045	PL117045	P117ZhongyuanHAS-1	SRS2168280	SRS2168280	ZhongyuanHAS-1	AD1	Cultivar	
PLS7046	PL117046	P117Jiyuan55	SRS2168282	SRS2168282	Jiyuan55	AD1	Cultivar	
PLS7047	PL117047	P117601changrongmian	SRS2168283	SRS2168283	601changrongmian	AD1	Cultivar	
PLS7048	PL117048	P117ZhongyuanHST1	SRS2168285	SRS2168285	ZhongyuanHST1	AD1	Cultivar	
PLS7049	PL117049	P117Zhongyuan9114	SRS2168284	SRS2168284	Zhongyuan9114	AD1	Cultivar	
PLS7050	PL117050	P117Huazhong91-0102	SRS2168286	SRS2168286	Huazhong91-0102	AD1	Cultivar	
PLS7051	PL117051	P117Han8959	SRS2168287	SRS2168287	Han8959	AD1	Cultivar	
PLS7052	PL117052	P117Zhongyuan9112	SRS2168288	SRS2168288	Zhongyuan9112	AD1	Cultivar	
PLS7053	PL117053	P117Rtbaixu	SRS2168290	SRS2168290	Rtbaixu	AD1	Cultivar	
PLS7054	PL117054	P117KucheT94-6	SRS2168289	SRS2168289	KucheT94-6	AD1	Cultivar	
PLS7055	PL117055	P117Bao6716	SRS2168291	SRS2168291	Bao6716	AD1	Cultivar	
PLS7056	PL117056	P117Sa24-3	SRS2168292	SRS2168292	Sa24-3	AD1	Cultivar	
PLS7057	PL117057	P117Bazhou5628	SRS2168293	SRS2168293	Bazhou5628	AD1	Cultivar	
PLS7058	PL117058	P117Zhade3	SRS2168294	SRS2168294	Zhade3	AD1	Cultivar	
PLS7059	PL117059	P117Qingkang1	SRS2168295	SRS2168295	Qingkang1	AD1	Cultivar	
PLS7060	PL117060	P117Liaomian5	SRS2168297	SRS2168297	Liaomian5	AD1	Cultivar	
PLS7061	PL117061	P117Mianyang73-39	SRS2168296	SRS2168296	Mianyang73-39	AD1	Cultivar	
PLS7062	PL117062	P117Jin444	SRS2168298	SRS2168298	Jin444	AD1	Cultivar	
PLS7063	PL117063	P11770-29-5	SRS2168299	SRS2168299	70-29-5	AD1	Cultivar	
PLS7064	PL117064	P117Kuitun80-2056W	SRS2168300	SRS2168300	Kuitun80-2056W	AD1	Cultivar	
PLS7065	PL117065	P117Hu749513	SRS2168301	SRS2168301	Hu749513	AD1	Cultivar	
PLS7066	PL117066	P117Jifeng197	SRS2168302	SRS2168302	Jifeng197	AD1	Cultivar	
PLS7067	PL117067	P117Yahuang9103	SRS2168303	SRS2168303	Yahuang9103	AD1	Cultivar	
PLS7068	PL117068	P117Changrong67-12	SRS2168306	SRS2168306	Changrong67-12	AD1	Cultivar	
PLS7069	PL117069	P117Nashangqudahua	SRS2168304	SRS2168304	Nashangqudahua	AD1	Cultivar	
PLS7070	PL117070	P117Zaoshuchangrong7	SRS2168305	SRS2168305	Zaoshuchangrong7	AD1	Cultivar	
PLS7071	PL117071	P117Ji91-31	SRS2168307	SRS2168307	Ji91-31	AD1	Cultivar	
PLS7072	PL117072	P117Yangfen31	SRS2168308	SRS2168308	Yangfen31	AD1	Cultivar	
PLS7073	PL117073	P117AoSiv2	SRS2168337	SRS2168337	AoSiv2	AD1	Cultivar	
PLS7074	PL117074	P117Wanjiu828	SRS2168310	SRS2168310	Wanjiu828	AD1	Cultivar	
PLS7075	PL117075	P117GP83	SRS2168309	SRS2168309	GP83	AD1	Cultivar	
PLS7076	PL117076	P117Zhongyuan911	SRS2168311	SRS2168311	Zhongyuan911	AD1	Cultivar	
PLS7077	PL117077	P117Zhong89-1	SRS2168312	SRS2168312	Zhong89-1	AD1	Cultivar	
PLS7078	PL117078	P117Dalingmian69	SRS2168313	SRS2168313	Dalingmian69	AD1	Cultivar	
PLS7079	PL117079	P117Arcot436	SRS2168314	SRS2168314	Arcot436	AD1	Cultivar	
PLS7080	PL117080	P117Arcot438	SRS2168315	SRS2168315	Arcot438	AD1	Cultivar	
PLS7081	PL117081	P117Miscot78-27	SRS2168316	SRS2168316	Miscot78-27	AD1	Cultivar	
PLS7082	PL117082	P117Coker139	SRS2168317	SRS2168317	Coker139	AD1	Cultivar	
PLS7083	PL117083	P117E408	SRS2168318	SRS2168318	E408	AD1	Cultivar	
PLS7084	PL117084	P117Sulian8911	SRS2168319	SRS2168319	Sulian8911	AD1	Cultivar	
PLS7085	PL117085	P117KucheT94-1	SRS2168320	SRS2168320	KucheT94-1	AD1	Cultivar	
PLS7086	PL117086	P117GP137	SRS2168321	SRS2168321	GP137	AD1	Cultivar	
PLS7087	PL117087	P117Su7036yuanyuan	SRS2168322	SRS2168322	Su7036yuanyuan	AD1	Cultivar	
PLS7088	PL117088	P117AC239	SRS2168323	SRS2168323	AC239	AD1	Cultivar	
PLS7089	PL117089	P117GP138	SRS2168324	SRS2168324	GP138	AD1	Cultivar	
PLS7090	PL117090	P117Han8944	SRS2168325	SRS2168325	Han8944	AD1	Cultivar	
PLS7091	PL117091	P117AcalaSJ-5	SRS2168326	SRS2168326	AcalaSJ-5	AD1	Cultivar	
PLS7092	PL117092	P117Liao61107	SRS2168327	SRS2168327	Liao61107	AD1	Cultivar	
PLS7093	PL117093	P117Yumian2	SRS2168328	SRS2168328	Yumian2	AD1	Cultivar	
PLS7094	PL117094	P117Chaoyang70	SRS2168329	SRS2168329	Chaoyang70	AD1	Cultivar	
PLS7095	PL117095	P117ZhongR40773	SRS2168330	SRS2168330	ZhongR40773	AD1	Cultivar	
PLS7096	PL117096	P117Yancheng1115	SRS2168331	SRS2168331	Yancheng1115	AD1	Cultivar	
PLS7097	PL117097	P117Beiersinuo	SRS2168332	SRS2168332	Beiersinuo	AD1	Cultivar	
PLS7098	PL117098	P117Shan3184	SRS2168333	SRS2168333	Shan3184	AD1	Cultivar	
PLS7099	PL117099	P117Jihan2xuanxi	SRS2168334	SRS2168334	Jihan2xuanxi	AD1	Cultivar	
PLS7100	PL117100	P117Bazhou7416	SRS2168335	SRS2168335	Bazhou7416	AD1	Cultivar	
PLS7101	PL117101	P117Zhong1276	SRS2168336	SRS2168336	Zhong1276	AD1	Cultivar	
PLS7102	PL117102	P117Linqing201	SRS2168338	SRS2168338	Linqing201	AD1	Cultivar	
PLS7103	PL117103	P117Tu188	SRS2168339	SRS2168339	Tu188	AD1	Cultivar	
PLS7104	PL117104	P117Arcot-1	SRS2168340	SRS2168340	Arcot-1	AD1	Cultivar	
PLS7105	PL117105	P117DES926	SRS2168341	SRS2168341	DES926	AD1	Cultivar	
PLS7106	PL117106	P117GP95	SRS2168342	SRS2168342	GP95	AD1	Cultivar	
PLS7107	PL117107	P117Kuche93551	SRS2168343	SRS2168343	Kuche93551	AD1	Cultivar	
PLS7108	PL117108	P117AcalaSJ-1	SRS2168344	SRS2168344	AcalaSJ-1	AD1	Cultivar	
PLS7109	PL117109	P117Arcot-1.2	SRS2168345	SRS2168345	Arcot-1.2	AD1	Cultivar	
PLS7110	PL117110	P117JCG94	SRS2168346	SRS2168346	JCG94	AD1	Cultivar	
PLS7111	PL117111	P117SuTKH-1	SRS2168347	SRS2168347	SuTKH-1	AD1	Cultivar	
PLS7112	PL117112	P117CIR50	SRS2168349	SRS2168349	CIR50	AD1	Cultivar	
PLS7113	PL117113	P117M-8124-1159	SRS2168348	SRS2168348	M-8124-1159	AD1	Cultivar	
PLS7114	PL117114	P117Ji91-22	SRS2168350	SRS2168350	Ji91-22	AD1	Cultivar	
PLS7115	PL117115	P117ZhongAR40772	SRS2168351	SRS2168351	ZhongAR40772	AD1	Cultivar	
PLS7116	PL117116	P117Ji91-18	SRS2168352	SRS2168352	Ji91-18	AD1	Cultivar	
PLS7117	PL117117	P117CIR49	SRS2168353	SRS2168353	CIR49	AD1	Cultivar	
PLS7118	PL117118	P117MeiG-82	SRS2168354	SRS2168354	MeiG-82	AD1	Cultivar	
PLS7119	PL117119	P117Liao96-63-70	SRS2168357	SRS2168357	Liao96-63-70	AD1	Cultivar	
PLS7120	PL117120	P117N74-250	SRS2168355	SRS2168355	N74-250	AD1	Cultivar	
PLS7121	PL117121	P117AcalaSJ-1-9	SRS2168356	SRS2168356	AcalaSJ-1-9	AD1	Cultivar	
PLS7122	PL117122	P117ZhongG5	SRS2168358	SRS2168358	ZhongG5	AD1	Cultivar	
PLS7123	PL117123	P117Liaomian19	SRS2168359	SRS2168359	Liaomian19	AD1	Cultivar	
PLS7124	PL117124	P117Handan568	SRS2168360	SRS2168360	Handan568	AD1	Cultivar	
PLS7125	PL117125	P117Xiangmian2	SRS2168362	SRS2168362	Xiangmian2	AD1	Cultivar	
PLS7126	PL117126	P117Yumian2067	SRS2168361	SRS2168361	Yumian2067	AD1	Cultivar	
PLS7127	PL117127	P117Wangjiangchangrongmian	SRS2168363	SRS2168363	Wangjiangchangrongmian	AD1	Cultivar	
PLS7128	PL117128	P117Dazemian	SRS2168364	SRS2168364	Dazemian	AD1	Cultivar	
PLS7129	PL117129	P117MSCO-12	SRS2168365	SRS2168365	MSCO-12	AD1	Cultivar	
PLS7130	PL117130	P117Shannong6	SRS2168366	SRS2168366	Shannong6	AD1	Cultivar	
PLS7131	PL117131	P117Ekangmian9	SRS2168367	SRS2168367	Ekangmian9	AD1	Cultivar	
PLS7132	PL117132	P117Ji668	SRS2168368	SRS2168368	Ji668	AD1	Cultivar	
PLS7133	PL117133	P117Handanchangrong	SRS2168369	SRS2168369	Handanchangrong	AD1	Cultivar	
PLS7134	PL117134	P117M11	SRS2168370	SRS2168370	M11	AD1	Cultivar	
PLS7135	PL117135	P117Qinyuan4	SRS2168371	SRS2168371	Qinyuan4	AD1	Cultivar	
PLS7136	PL117136	P117Changrongmuzimian	SRS2168372	SRS2168372	Changrongmuzimian	AD1	Cultivar	
PLS7137	PL117137	P117upland	SRS2168373	SRS2168373	upland	AD1	Cultivar	
PLS7138	PL117138	P117Ao152	SRS2168374	SRS2168374	Ao152	AD1	Cultivar	
PLS7139	PL117139	P117AoC	SRS2168375	SRS2168375	AoC	AD1	Cultivar	
PLS7140	PL117140	P117Handan333	SRS2168376	SRS2168376	Handan333	AD1	Cultivar	
PLS7141	PL117141	P117Lumianyan21	SRS2168377	SRS2168377	Lumianyan21	AD1	Cultivar	
PLS7142	PL117142	P117GP93	SRS2168378	SRS2168378	GP93	AD1	Cultivar	
PLS7143	PL117143	P117Lu458	SRS2168379	SRS2168379	Lu458	AD1	Cultivar	
PLS7144	PL117144	P117LanghuangF10	SRS2168380	SRS2168380	LanghuangF10	AD1	Cultivar	
PLS7145	PL117145	P117SuQ1	SRS2168381	SRS2168381	SuQ1	AD1	Cultivar	
PLS7146	PL117146	P117MeiF-19	SRS2168382	SRS2168382	MeiF-19	AD1	Cultivar	
PLS7147	PL117147	P117BPA68	SRS2168383	SRS2168383	BPA68	AD1	Cultivar	
PLS7148	PL117148	P117Hongtao	SRS2168384	SRS2168384	Hongtao	AD1	Cultivar	
PLS7149	PL117149	P117MeiF-18	SRS2168385	SRS2168385	MeiF-18	AD1	Cultivar	
PLS7150	PL117150	P117Suyuan04-162	SRS2168386	SRS2168386	Suyuan04-162	AD1	Cultivar	
PLS7151	PL117151	P117Sumian9108	SRS2168387	SRS2168387	Sumian9108	AD1	Cultivar	
PLS7152	PL117152	P117JiA-1-7	SRS2168388	SRS2168388	JiA-1-7	AD1	Cultivar	
PLS7153	PL117153	P11799633	SRS2168389	SRS2168389	99633	AD1	Cultivar	
PLS7154	PL117154	P117MeiG-84	SRS2168390	SRS2168390	MeiG-84	AD1	Cultivar	
PLS7155	PL117155	P117Lunong9648	SRS2168391	SRS2168391	Lunong9648	AD1	Cultivar	
PLS7156	PL117156	P117Jiyuan12-13	SRS2168392	SRS2168392	Jiyuan12-13	AD1	Cultivar	
PLS7157	PL117157	P117Zhong2201	SRS2168395	SRS2168395	Zhong2201	AD1	Cultivar	
PLS7158	PL117158	P117GK99-1	SRS2168393	SRS2168393	GK99-1	AD1	Cultivar	
PLS7159	PL117159	P117MeiD1	SRS2168394	SRS2168394	MeiD1	AD1	Cultivar	
PLS7160	PL117160	P117PAR-51	SRS2168396	SRS2168396	PAR-51	AD1	Cultivar	
PLS7161	PL117161	P117Zhongzi4480	SRS2168397	SRS2168397	Zhongzi4480	AD1	Cultivar	
PLS7162	PL117162	P117Jin90kang282	SRS2168398	SRS2168398	Jin90kang282	AD1	Cultivar	
PLS7163	PL117163	P117Zhongzi9196	SRS2168400	SRS2168400	Zhongzi9196	AD1	Cultivar	
PLS7164	PL117164	P117r-3149	SRS2168399	SRS2168399	r-3149	AD1	Cultivar	
PLS7165	PL117165	P117Zhong932906	SRS2168403	SRS2168403	Zhong932906	AD1	Cultivar	
PLS7166	PL117166	P117S-050031	SRS2168401	SRS2168401	S-050031	AD1	Cultivar	
PLS7167	PL117167	P117Han109	SRS2168402	SRS2168402	Han109	AD1	Cultivar	
PLS7168	PL117168	P117Jin55263	SRS2168404	SRS2168404	Jin55263	AD1	Cultivar	
PLS7169	PL117169	P117353dalingdisanxi	SRS2168405	SRS2168405	353dalingdisanxi	AD1	Cultivar	
PLS7170	PL117170	P117Jimian12	SRS2168406	SRS2168406	Jimian12	AD1	Cultivar	
PLS7171	PL117171	P117Neihuangdazi	SRS2168407	SRS2168407	Neihuangdazi	AD1	Cultivar	
PLS7172	PL117172	P117Ejin55173	SRS2168408	SRS2168408	Ejin55173	AD1	Cultivar	
PLS7173	PL117173	P117Jin55168	SRS2168410	SRS2168410	Jin55168	AD1	Cultivar	
PLS7174	PL117174	P117Gaoyimian	SRS2168409	SRS2168409	Gaoyimian	AD1	Cultivar	
PLS7175	PL117175	P117Jimian11	SRS2168411	SRS2168411	Jimian11	AD1	Cultivar	
PLS7176	PL117176	P117Bao6722	SRS2168412	SRS2168412	Bao6722	AD1	Cultivar	
PLS7177	PL117177	P117Tu83-161	SRS2168413	SRS2168413	Tu83-161	AD1	Cultivar	
PLS7178	PL117178	P117CIR7	SRS2168414	SRS2168414	CIR7	AD1	Cultivar	
PLS7179	PL117179	P117SiM3	SRS2168415	SRS2168415	SiM3	AD1	Cultivar	
PLS7180	PL117180	P117MSCO-11	SRS2168416	SRS2168416	MSCO-11	AD1	Cultivar	
PLS7181	PL117181	P117SiM2	SRS2168417	SRS2168417	SiM2	AD1	Cultivar	
PLS7182	PL117182	P117XLZ42	SRS2168418	SRS2168418	XLZ42	AD1	Cultivar	
PLS7183	PL117183	P117C86	SRS2168419	SRS2168419	C86	AD1	Cultivar	
PLS7184	PL117184	P117DP15	SRS2168420	SRS2168420	DP15	AD1	Cultivar	
PLS7185	PL117185	P117ST2B	SRS2168421	SRS2168421	ST2B	AD1	Cultivar	
PLS7186	PL117186	P117SY321	SRS2168422	SRS2168422	SY321	AD1	Cultivar	
PLS7187	PL117187	P117JunM1	SRS2168423	SRS2168423	JunM1	AD1	Cultivar	
PLS7188	PL117188	P117J8891	SRS2168425	SRS2168425	J8891	AD1	Cultivar	
PLS7189	PL117189	P117CIR12	SRS2168424	SRS2168424	CIR12	AD1	Cultivar	
PLS7190	PL117190	P117MM-2	SRS2168426	SRS2168426	MM-2	AD1	Cultivar	
PLS7191	PL117191	P117Qinli514	SRS2168427	SRS2168427	Qinli514	AD1	Cultivar	
PLS7192	PL117192	P117ZhongARR40683-4	SRS2168429	SRS2168429	ZhongARR40683-4	AD1	Cultivar	
PLS7193	PL117193	P117Yumian9	SRS2168428	SRS2168428	Yumian9	AD1	Cultivar	
PLS7194	PL117194	P117Sumian2	SRS2168430	SRS2168430	Sumian2	AD1	Cultivar	
PLS7195	PL117195	P117CIR12	SRS2168431	SRS2168431	CIR12	AD1	Cultivar	
PLS7196	PL117196	P117Chengdindaling	SRS2168434	SRS2168434	Chengdindaling	AD1	Cultivar	
PLS7197	PL117197	P117Kangsanxingdatao	SRS2168432	SRS2168432	Kangsanxingdatao	AD1	Cultivar	
PLS7198	PL117198	P117Xushidatao	SRS2168433	SRS2168433	Xushidatao	AD1	Cultivar	
PLS7199	PL117199	P117CIR41	SRS2168435	SRS2168435	CIR41	AD1	Cultivar	
PLS7200	PL117200	P1170102X-10-1	SRS2168436	SRS2168436	0102X-10-1	AD1	Cultivar	
PLS7201	PL117201	P117CIR16	SRS2168437	SRS2168437	CIR16	AD1	Cultivar	
PLS7202	PL117202	P117LineF	SRS2168440	SRS2168440	LineF	AD1	Cultivar	
PLS7203	PL117203	P117Liaomian16	SRS2168438	SRS2168438	Liaomian16	AD1	Cultivar	
PLS7204	PL117204	P117AoL23	SRS2168439	SRS2168439	AoL23	AD1	Cultivar	
PLS7205	PL117205	P117Liao4853	SRS2168441	SRS2168441	Liao4853	AD1	Cultivar	
PLS7206	PL117206	P117Liao4835	SRS2168442	SRS2168442	Liao4835	AD1	Cultivar	
PLS7207	PL117207	P117Zhongzi640	SRS2168443	SRS2168443	Zhongzi640	AD1	Cultivar	
PLS7208	PL117208	P117Yongji2	SRS2168444	SRS2168444	Yongji2	AD1	Cultivar	
PLS7209	PL117209	P117Xinxiang89S-210	SRS2168445	SRS2168445	Xinxiang89S-210	AD1	Cultivar	
PLS7210	PL117210	P117Yongji1	SRS2168493	SRS2168493	Yongji1	AD1	Cultivar	
PLS7211	PL117211	P117Liaomian18	SRS2168446	SRS2168446	Liaomian18	AD1	Cultivar	
PLS7212	PL117212	P117Liaomian17	SRS2168447	SRS2168447	Liaomian17	AD1	Cultivar	
PLS7213	PL117213	P117ZhongARR40681	SRS2168448	SRS2168448	ZhongARR40681	AD1	Cultivar	
PLS7214	PL117214	P117Jihailu6	SRS2168449	SRS2168449	Jihailu6	AD1	Cultivar	
PLS7215	PL117215	P117J02-508	SRS2168450	SRS2168450	J02-508	AD1	Cultivar	
PLS7216	PL117216	P117Xindaling	SRS2168451	SRS2168451	Xindaling	AD1	Cultivar	
PLS7217	PL117217	P117Dalingmian	SRS2168452	SRS2168452	Dalingmian	AD1	Cultivar	
PLS7218	PL117218	P117Meifudaling	SRS2168454	SRS2168454	Meifudaling	AD1	Cultivar	
PLS7219	PL117219	P117Qifengdaling	SRS2168453	SRS2168453	Qifengdaling	AD1	Cultivar	
PLS7220	PL117220	P117Xiangfendatao	SRS2168455	SRS2168455	Xiangfendatao	AD1	Cultivar	
PLS7221	PL117221	P117Xuzhoubanbanmian	SRS2168456	SRS2168456	Xuzhoubanbanmian	AD1	Cultivar	
PLS7222	PL117222	P117Xiaoxiandaling	SRS2168457	SRS2168457	Xiaoxiandaling	AD1	Cultivar	
PLS7223	PL117223	P117AcalaB	SRS2168458	SRS2168458	AcalaB	AD1	Cultivar	
PLS7224	PL117224	P117Dalingfuzimian	SRS2168459	SRS2168459	Dalingfuzimian	AD1	Cultivar	
PLS7225	PL117225	P117ZhongARR40682	SRS2168460	SRS2168460	ZhongARR40682	AD1	Cultivar	
PLS7226	PL117226	P117Zhenzhouchangrongmian	SRS2168463	SRS2168463	Zhenzhouchangrongmian	AD1	Cultivar	
PLS7227	PL117227	P117Jiangsudatao	SRS2168461	SRS2168461	Jiangsudatao	AD1	Cultivar	
PLS7228	PL117228	P117Nongjiu	SRS2168462	SRS2168462	Nongjiu	AD1	Cultivar	
PLS7229	PL117229	P117Suxu138	SRS2168464	SRS2168464	Suxu138	AD1	Cultivar	
